Time,[Altitude (Baro-Ft-AGL)]
77.1375,838.194
77.1387,838.194
77.14,838.194
77.1413,838.194
77.1425,838.194
77.1438,838.194
77.145,837.032
77.1462,837.032
77.1475,837.032
77.1488,837.032
77.15,837.032
77.1513,837.032
77.1525,837.032
77.1537,837.032
77.155,837.032
77.1563,837.032
77.1575,837.032
77.1588,837.032
77.16,837.032
77.1612,837.032
77.1625,837.032
77.1637,837.032
77.165,837.032
77.1663,837.032
77.1675,837.032
77.1687,837.032
77.17,837.032
77.1712,837.032
77.1725,837.032
77.1738,837.032
77.175,837.032
77.1762,837.032
77.1775,837.032
77.1787,837.032
77.18,837.032
77.1813,837.032
77.1825,837.032
77.1837,837.032
77.185,837.032
77.1862,837.032
77.1875,837.032
77.1888,837.032
77.19,837.032
77.1913,837.032
77.1925,837.032
77.1937,837.032
77.195,834.701
77.1963,834.701
77.1975,834.701
77.1988,834.701
77.2,834.701
77.2012,834.701
77.2025,834.701
77.2038,834.701
77.205,834.701
77.2063,834.701
77.2075,834.701
77.2087,834.701
77.21,834.701
77.2113,834.701
77.2125,834.701
77.2138,834.701
77.215,834.701
77.2162,834.701
77.2175,834.701
77.2188,834.701
77.22,834.701
77.2213,834.701
77.2225,834.701
77.2237,834.701
77.225,834.701
77.2262,834.701
77.2275,834.701
77.2288,834.701
77.23,834.701
77.2312,834.701
77.2325,834.701
77.2337,834.701
77.235,834.701
77.2363,834.701
77.2375,834.701
77.2387,834.701
77.24,834.701
77.2412,834.701
77.2425,834.701
77.2438,834.701
77.245,832.377
77.2462,832.377
77.2475,832.377
77.2487,832.377
77.25,832.377
77.2513,832.377
77.2525,832.377
77.2538,832.377
77.255,832.377
77.2562,832.377
77.2575,832.377
77.2588,832.377
77.26,832.377
77.2613,832.377
77.2625,832.377
77.2637,832.377
77.265,832.377
77.2663,832.377
77.2675,832.377
77.2688,832.377
77.27,832.377
77.2712,832.377
77.2725,832.377
77.2738,832.377
77.275,832.377
77.2763,832.377
77.2775,832.377
77.2787,832.377
77.28,832.377
77.2813,832.377
77.2825,832.377
77.2838,832.377
77.285,832.377
77.2862,832.377
77.2875,832.377
77.2887,832.377
77.29,832.377
77.2913,832.377
77.2925,832.377
77.2937,832.377
77.295,831.216
77.2962,831.216
77.2975,831.216
77.2988,831.216
77.3,831.216
77.3012,831.216
77.3025,831.216
77.3037,831.216
77.305,831.216
77.3063,831.216
77.3075,831.216
77.3087,831.216
77.31,831.216
77.3112,831.216
77.3125,831.216
77.3138,831.216
77.315,831.216
77.3163,831.216
77.3175,831.216
77.3187,831.216
77.32,831.216
77.3213,831.216
77.3225,831.216
77.3238,831.216
77.325,831.216
77.3262,831.216
77.3275,831.216
77.3288,831.216
77.33,831.216
77.3313,831.216
77.3325,831.216
77.3337,831.216
77.335,831.216
77.3363,831.216
77.3375,831.216
77.3388,831.216
77.34,831.216
77.3412,831.216
77.3425,831.216
77.3438,831.216
77.345,830.054
77.3463,830.054
77.3475,830.054
77.3487,830.054
77.35,830.054
77.3512,830.054
77.3525,830.054
77.3538,830.054
77.355,830.054
77.3562,830.054
77.3575,830.054
77.3587,830.054
77.36,830.054
77.3613,830.054
77.3625,830.054
77.3637,830.054
77.365,830.054
77.3662,830.054
77.3675,830.054
77.3688,830.054
77.37,830.054
77.3712,830.054
77.3725,830.054
77.3737,830.054
77.375,830.054
77.3763,830.054
77.3775,830.054
77.3788,830.054
77.38,830.054
77.3812,830.054
77.3825,830.054
77.3838,830.054
77.385,830.054
77.3863,830.054
77.3875,830.054
77.3887,830.054
77.39,830.054
77.3913,830.054
77.3925,830.054
77.3938,830.054
77.395,830.054
77.3962,830.054
77.3975,830.054
77.3988,830.054
77.4,830.054
77.4013,830.054
77.4025,830.054
77.4037,830.054
77.405,830.054
77.4063,830.054
77.4075,830.054
77.4088,830.054
77.41,830.054
77.4112,830.054
77.4125,830.054
77.4137,830.054
77.415,830.054
77.4163,830.054
77.4175,830.054
77.4187,830.054
77.42,830.054
77.4212,830.054
77.4225,830.054
77.4238,830.054
77.425,830.054
77.4262,830.054
77.4275,830.054
77.4287,830.054
77.43,830.054
77.4313,830.054
77.4325,830.054
77.4337,830.054
77.435,830.054
77.4362,830.054
77.4375,830.054
77.4388,830.054
77.44,830.054
77.4413,830.054
77.4425,830.054
77.4437,830.054
77.445,828.884
77.4463,828.884
77.4475,828.884
77.4488,828.884
77.45,828.884
77.4512,828.884
77.4525,828.884
77.4538,828.884
77.455,828.884
77.4563,828.884
77.4575,828.884
77.4587,828.884
77.46,828.884
77.4613,828.884
77.4625,828.884
77.4638,828.884
77.465,828.884
77.4662,828.884
77.4675,828.884
77.4688,828.884
77.47,828.884
77.4713,828.884
77.4725,828.884
77.4737,828.884
77.475,828.884
77.4762,828.884
77.4775,828.884
77.4788,828.884
77.48,828.884
77.4812,828.884
77.4825,828.884
77.4837,828.884
77.485,828.884
77.4863,828.884
77.4875,828.884
77.4887,828.884
77.49,828.884
77.4912,828.884
77.4925,828.884
77.4938,828.884
77.495,827.722
77.4962,827.722
77.4975,827.722
77.4987,827.722
77.5,827.722
77.5013,827.722
77.5025,827.722
77.5038,827.722
77.505,827.722
77.5062,827.722
77.5075,827.722
77.5088,827.722
77.51,827.722
77.5113,827.722
77.5125,827.722
77.5137,827.722
77.515,827.722
77.5163,827.722
77.5175,827.722
77.5188,827.722
77.52,827.722
77.5212,827.722
77.5225,827.722
77.5238,827.722
77.525,827.722
77.5263,827.722
77.5275,827.722
77.5287,827.722
77.53,827.722
77.5313,827.722
77.5325,827.722
77.5338,827.722
77.535,827.722
77.5362,827.722
77.5375,827.722
77.5387,827.722
77.54,827.722
77.5413,827.722
77.5425,827.722
77.5437,827.722
77.545,825.399
77.5462,825.399
77.5475,825.399
77.5488,825.399
77.55,825.399
77.5512,825.399
77.5525,825.399
77.5537,825.399
77.555,825.399
77.5563,825.399
77.5575,825.399
77.5587,825.399
77.56,825.399
77.5612,825.399
77.5625,825.399
77.5638,825.399
77.565,825.399
77.5663,825.399
77.5675,825.399
77.5687,825.399
77.57,825.399
77.5713,825.399
77.5725,825.399
77.5738,825.399
77.575,825.399
77.5762,825.399
77.5775,825.399
77.5788,825.399
77.58,825.399
77.5813,825.399
77.5825,825.399
77.5837,825.399
77.585,825.399
77.5863,825.399
77.5875,825.399
77.5888,825.399
77.59,825.399
77.5912,825.399
77.5925,825.399
77.5938,825.399
77.595,824.237
77.5963,824.237
77.5975,824.237
77.5987,824.237
77.6,824.237
77.6012,824.237
77.6025,824.237
77.6038,824.237
77.605,824.237
77.6062,824.237
77.6075,824.237
77.6087,824.237
77.61,824.237
77.6113,824.237
77.6125,824.237
77.6137,824.237
77.615,824.237
77.6162,824.237
77.6175,824.237
77.6188,824.237
77.62,824.237
77.6212,824.237
77.6225,824.237
77.6237,824.237
77.625,824.237
77.6263,824.237
77.6275,824.237
77.6288,824.237
77.63,824.237
77.6312,824.237
77.6325,824.237
77.6338,824.237
77.635,824.237
77.6363,824.237
77.6375,824.237
77.6387,824.237
77.64,824.237
77.6413,824.237
77.6425,824.237
77.6438,824.237
77.645,821.905
77.6462,821.905
77.6475,821.905
77.6488,821.905
77.65,821.905
77.6513,821.905
77.6525,821.905
77.6537,821.905
77.655,821.905
77.6563,821.905
77.6575,821.905
77.6588,821.905
77.66,821.905
77.6612,821.905
77.6625,821.905
77.6637,821.905
77.665,821.905
77.6663,821.905
77.6675,821.905
77.6687,821.905
77.67,821.905
77.6712,821.905
77.6725,821.905
77.6738,821.905
77.675,821.905
77.6762,821.905
77.6775,821.905
77.6787,821.905
77.68,821.905
77.6813,821.905
77.6825,821.905
77.6837,821.905
77.685,821.905
77.6862,821.905
77.6875,821.905
77.6888,821.905
77.69,821.905
77.6913,821.905
77.6925,821.905
77.6937,821.905
77.695,820.744
77.6963,820.744
77.6975,820.744
77.6988,820.744
77.7,820.744
77.7012,820.744
77.7025,820.744
77.7038,820.744
77.705,820.744
77.7063,820.744
77.7075,820.744
77.7087,820.744
77.71,820.744
77.7113,820.744
77.7125,820.744
77.7138,820.744
77.715,820.744
77.7162,820.744
77.7175,820.744
77.7188,820.744
77.72,820.744
77.7213,820.744
77.7225,820.744
77.7237,820.744
77.725,820.744
77.7262,820.744
77.7275,820.744
77.7288,820.744
77.73,820.744
77.7312,820.744
77.7325,820.744
77.7337,820.744
77.735,820.744
77.7363,820.744
77.7375,820.744
77.7387,820.744
77.74,820.744
77.7412,820.744
77.7425,820.744
77.7438,820.744
77.745,819.582
77.7462,819.582
77.7475,819.582
77.7487,819.582
77.75,819.582
77.7513,819.582
77.7525,819.582
77.7538,819.582
77.755,819.582
77.7562,819.582
77.7575,819.582
77.7588,819.582
77.76,819.582
77.7613,819.582
77.7625,819.582
77.7637,819.582
77.765,819.582
77.7663,819.582
77.7675,819.582
77.7688,819.582
77.77,819.582
77.7712,819.582
77.7725,819.582
77.7738,819.582
77.775,819.582
77.7763,819.582
77.7775,819.582
77.7787,819.582
77.78,819.582
77.7813,819.582
77.7825,819.582
77.7838,819.582
77.785,819.582
77.7862,819.582
77.7875,819.582
77.7887,819.582
77.79,819.582
77.7913,819.582
77.7925,819.582
77.7937,819.582
77.795,819.582
77.7962,819.582
77.7975,819.582
77.7988,819.582
77.8,819.582
77.8012,819.582
77.8025,819.582
77.8037,819.582
77.805,819.582
77.8063,819.582
77.8075,819.582
77.8087,819.582
77.81,819.582
77.8112,819.582
77.8125,819.582
77.8138,819.582
77.815,819.582
77.8163,819.582
77.8175,819.582
77.8187,819.582
77.82,819.582
77.8213,819.582
77.8225,819.582
77.8238,819.582
77.825,819.582
77.8262,819.582
77.8275,819.582
77.8288,819.582
77.83,819.582
77.8313,819.582
77.8325,819.582
77.8337,819.582
77.835,819.582
77.8363,819.582
77.8375,819.582
77.8388,819.582
77.84,819.582
77.8412,819.582
77.8425,819.582
77.8438,819.582
77.845,818.42
77.8463,818.42
77.8475,818.42
77.8487,818.42
77.85,818.42
77.8512,818.42
77.8525,818.42
77.8538,818.42
77.855,818.42
77.8562,818.42
77.8575,818.42
77.8587,818.42
77.86,818.42
77.8613,818.42
77.8625,818.42
77.8637,818.42
77.865,818.42
77.8662,818.42
77.8675,818.42
77.8688,818.42
77.87,818.42
77.8712,818.42
77.8725,818.42
77.8737,818.42
77.875,818.42
77.8763,818.42
77.8775,818.42
77.8788,818.42
77.88,818.42
77.8812,818.42
77.8825,818.42
77.8838,818.42
77.885,818.42
77.8863,818.42
77.8875,818.42
77.8887,818.42
77.89,818.42
77.8913,818.42
77.8925,818.42
77.8938,818.42
77.895,817.259
77.8962,817.259
77.8975,817.259
77.8988,817.259
77.9,817.259
77.9013,817.259
77.9025,817.259
77.9037,817.259
77.905,817.259
77.9063,817.259
77.9075,817.259
77.9088,817.259
77.91,817.259
77.9112,817.259
77.9125,817.259
77.9137,817.259
77.915,817.259
77.9163,817.259
77.9175,817.259
77.9187,817.259
77.92,817.259
77.9212,817.259
77.9225,817.259
77.9238,817.259
77.925,817.259
77.9262,817.259
77.9275,817.259
77.9287,817.259
77.93,817.259
77.9313,817.259
77.9325,817.259
77.9337,817.259
77.935,817.259
77.9362,817.259
77.9375,817.259
77.9388,817.259
77.94,817.259
77.9413,817.259
77.9425,817.259
77.9437,817.259
77.945,814.935
77.9463,814.935
77.9475,814.935
77.9488,814.935
77.95,814.935
77.9512,814.935
77.9525,814.935
77.9538,814.935
77.955,814.935
77.9563,814.935
77.9575,814.935
77.9587,814.935
77.96,814.935
77.9613,814.935
77.9625,814.935
77.9638,814.935
77.965,814.935
77.9662,814.935
77.9675,814.935
77.9688,814.935
77.97,814.935
77.9713,814.935
77.9725,814.935
77.9737,814.935
77.975,814.935
77.9762,814.935
77.9775,814.935
77.9788,814.935
77.98,814.935
77.9812,814.935
77.9825,814.935
77.9837,814.935
77.985,814.935
77.9863,814.935
77.9875,814.935
77.9887,814.935
77.99,814.935
77.9912,814.935
77.9925,814.935
77.9938,814.935
77.995,813.774
77.9962,813.774
77.9975,813.774
77.9987,813.774
78,813.774
78.0013,813.774
78.0025,813.774
78.0038,813.774
78.005,813.774
78.0062,813.774
78.0075,813.774
78.0088,813.774
78.01,813.774
78.0113,813.774
78.0125,813.774
78.0137,813.774
78.015,813.774
78.0163,813.774
78.0175,813.774
78.0188,813.774
78.02,813.774
78.0212,813.774
78.0225,813.774
78.0238,813.774
78.025,813.774
78.0263,813.774
78.0275,813.774
78.0287,813.774
78.03,813.774
78.0313,813.774
78.0325,813.774
78.0338,813.774
78.035,813.774
78.0362,813.774
78.0375,813.774
78.0387,813.774
78.04,813.774
78.0413,813.774
78.0425,813.774
78.0437,813.774
78.045,812.603
78.0462,812.603
78.0475,812.603
78.0488,812.603
78.05,812.603
78.0512,812.603
78.0525,812.603
78.0537,812.603
78.055,812.603
78.0563,812.603
78.0575,812.603
78.0587,812.603
78.06,812.603
78.0612,812.603
78.0625,812.603
78.0638,812.603
78.065,812.603
78.0663,812.603
78.0675,812.603
78.0687,812.603
78.07,812.603
78.0713,812.603
78.0725,812.603
78.0738,812.603
78.075,812.603
78.0762,812.603
78.0775,812.603
78.0788,812.603
78.08,812.603
78.0813,812.603
78.0825,812.603
78.0837,812.603
78.085,812.603
78.0863,812.603
78.0875,812.603
78.0888,812.603
78.09,812.603
78.0912,812.603
78.0925,812.603
78.0938,812.603
78.095,811.442
78.0963,811.442
78.0975,811.442
78.0987,811.442
78.1,811.442
78.1012,811.442
78.1025,811.442
78.1038,811.442
78.105,811.442
78.1062,811.442
78.1075,811.442
78.1087,811.442
78.11,811.442
78.1113,811.442
78.1125,811.442
78.1137,811.442
78.115,811.442
78.1162,811.442
78.1175,811.442
78.1188,811.442
78.12,811.442
78.1212,811.442
78.1225,811.442
78.1237,811.442
78.125,811.442
78.1263,811.442
78.1275,811.442
78.1288,811.442
78.13,811.442
78.1312,811.442
78.1325,811.442
78.1338,811.442
78.135,811.442
78.1363,811.442
78.1375,811.442
78.1387,811.442
78.14,811.442
78.1413,811.442
78.1425,811.442
78.1438,811.442
78.145,809.119
78.1462,809.119
78.1475,809.119
78.1488,809.119
78.15,809.119
78.1513,809.119
78.1525,809.119
78.1537,809.119
78.155,809.119
78.1563,809.119
78.1575,809.119
78.1588,809.119
78.16,809.119
78.1612,809.119
78.1625,809.119
78.1637,809.119
78.165,809.119
78.1663,809.119
78.1675,809.119
78.1687,809.119
78.17,809.119
78.1712,809.119
78.1725,809.119
78.1738,809.119
78.175,809.119
78.1762,809.119
78.1775,809.119
78.1787,809.119
78.18,809.119
78.1813,809.119
78.1825,809.119
78.1837,809.119
78.185,809.119
78.1862,809.119
78.1875,809.119
78.1888,809.119
78.19,809.119
78.1913,809.119
78.1925,809.119
78.1937,809.119
78.195,807.957
78.1963,807.957
78.1975,807.957
78.1988,807.957
78.2,807.957
78.2012,807.957
78.2025,807.957
78.2038,807.957
78.205,807.957
78.2063,807.957
78.2075,807.957
78.2087,807.957
78.21,807.957
78.2113,807.957
78.2125,807.957
78.2138,807.957
78.215,807.957
78.2162,807.957
78.2175,807.957
78.2188,807.957
78.22,807.957
78.2213,807.957
78.2225,807.957
78.2237,807.957
78.225,807.957
78.2262,807.957
78.2275,807.957
78.2288,807.957
78.23,807.957
78.2312,807.957
78.2325,807.957
78.2337,807.957
78.235,807.957
78.2363,807.957
78.2375,807.957
78.2387,807.957
78.24,807.957
78.2412,807.957
78.2425,807.957
78.2438,807.957
78.245,806.795
78.2462,806.795
78.2475,806.795
78.2487,806.795
78.25,806.795
78.2513,806.795
78.2525,806.795
78.2538,806.795
78.255,806.795
78.2562,806.795
78.2575,806.795
78.2588,806.795
78.26,806.795
78.2613,806.795
78.2625,806.795
78.2637,806.795
78.265,806.795
78.2663,806.795
78.2675,806.795
78.2688,806.795
78.27,806.795
78.2712,806.795
78.2725,806.795
78.2738,806.795
78.275,806.795
78.2763,806.795
78.2775,806.795
78.2787,806.795
78.28,806.795
78.2813,806.795
78.2825,806.795
78.2838,806.795
78.285,806.795
78.2862,806.795
78.2875,806.795
78.2887,806.795
78.29,806.795
78.2913,806.795
78.2925,806.795
78.2937,806.795
78.295,805.634
78.2962,805.634
78.2975,805.634
78.2988,805.634
78.3,805.634
78.3012,805.634
78.3025,805.634
78.3037,805.634
78.305,805.634
78.3063,805.634
78.3075,805.634
78.3087,805.634
78.31,805.634
78.3112,805.634
78.3125,805.634
78.3138,805.634
78.315,805.634
78.3163,805.634
78.3175,805.634
78.3187,805.634
78.32,805.634
78.3213,805.634
78.3225,805.634
78.3238,805.634
78.325,805.634
78.3262,805.634
78.3275,805.634
78.3288,805.634
78.33,805.634
78.3313,805.634
78.3325,805.634
78.3337,805.634
78.335,805.634
78.3363,805.634
78.3375,805.634
78.3388,805.634
78.34,805.634
78.3412,805.634
78.3425,805.634
78.3438,805.634
78.345,804.472
78.3463,804.472
78.3475,804.472
78.3487,804.472
78.35,804.472
78.3512,804.472
78.3525,804.472
78.3538,804.472
78.355,804.472
78.3562,804.472
78.3575,804.472
78.3587,804.472
78.36,804.472
78.3613,804.472
78.3625,804.472
78.3637,804.472
78.365,804.472
78.3662,804.472
78.3675,804.472
78.3688,804.472
78.37,804.472
78.3712,804.472
78.3725,804.472
78.3737,804.472
78.375,804.472
78.3763,804.472
78.3775,804.472
78.3788,804.472
78.38,804.472
78.3812,804.472
78.3825,804.472
78.3838,804.472
78.385,804.472
78.3863,804.472
78.3875,804.472
78.3887,804.472
78.39,804.472
78.3913,804.472
78.3925,804.472
78.3938,804.472
78.395,803.31
78.3962,803.31
78.3975,803.31
78.3988,803.31
78.4,803.31
78.4013,803.31
78.4025,803.31
78.4037,803.31
78.405,803.31
78.4063,803.31
78.4075,803.31
78.4088,803.31
78.41,803.31
78.4112,803.31
78.4125,803.31
78.4137,803.31
78.415,803.31
78.4163,803.31
78.4175,803.31
78.4187,803.31
78.42,803.31
78.4212,803.31
78.4225,803.31
78.4238,803.31
78.425,803.31
78.4262,803.31
78.4275,803.31
78.4287,803.31
78.43,803.31
78.4313,803.31
78.4325,803.31
78.4337,803.31
78.435,803.31
78.4362,803.31
78.4375,803.31
78.4388,803.31
78.44,803.31
78.4413,803.31
78.4425,803.31
78.4437,803.31
78.445,802.149
78.4463,802.149
78.4475,802.149
78.4488,802.149
78.45,802.149
78.4512,802.149
78.4525,802.149
78.4538,802.149
78.455,802.149
78.4563,802.149
78.4575,802.149
78.4587,802.149
78.46,802.149
78.4613,802.149
78.4625,802.149
78.4638,802.149
78.465,802.149
78.4662,802.149
78.4675,802.149
78.4688,802.149
78.47,802.149
78.4713,802.149
78.4725,802.149
78.4737,802.149
78.475,802.149
78.4762,802.149
78.4775,802.149
78.4788,802.149
78.48,802.149
78.4812,802.149
78.4825,802.149
78.4837,802.149
78.485,802.149
78.4863,802.149
78.4875,802.149
78.4887,802.149
78.49,802.149
78.4912,802.149
78.4925,802.149
78.4938,802.149
78.495,800.987
78.4962,800.987
78.4975,800.987
78.4987,800.987
78.5,800.987
78.5013,800.987
78.5025,800.987
78.5038,800.987
78.505,800.987
78.5062,800.987
78.5075,800.987
78.5088,800.987
78.51,800.987
78.5113,800.987
78.5125,800.987
78.5137,800.987
78.515,800.987
78.5163,800.987
78.5175,800.987
78.5188,800.987
78.52,800.987
78.5212,800.987
78.5225,800.987
78.5238,800.987
78.525,800.987
78.5263,800.987
78.5275,800.987
78.5287,800.987
78.53,800.987
78.5313,800.987
78.5325,800.987
78.5338,800.987
78.535,800.987
78.5362,800.987
78.5375,800.987
78.5387,800.987
78.54,800.987
78.5413,800.987
78.5425,800.987
78.5437,800.987
78.545,799.825
78.5462,799.825
78.5475,799.825
78.5488,799.825
78.55,799.825
78.5512,799.825
78.5525,799.825
78.5537,799.825
78.555,799.825
78.5563,799.825
78.5575,799.825
78.5587,799.825
78.56,799.825
78.5612,799.825
78.5625,799.825
78.5638,799.825
78.565,799.825
78.5663,799.825
78.5675,799.825
78.5687,799.825
78.57,799.825
78.5713,799.825
78.5725,799.825
78.5738,799.825
78.575,799.825
78.5762,799.825
78.5775,799.825
78.5788,799.825
78.58,799.825
78.5813,799.825
78.5825,799.825
78.5837,799.825
78.585,799.825
78.5863,799.825
78.5875,799.825
78.5888,799.825
78.59,799.825
78.5912,799.825
78.5925,799.825
78.5938,799.825
78.595,798.655
78.5963,798.655
78.5975,798.655
78.5987,798.655
78.6,798.655
78.6012,798.655
78.6025,798.655
78.6038,798.655
78.605,798.655
78.6062,798.655
78.6075,798.655
78.6087,798.655
78.61,798.655
78.6113,798.655
78.6125,798.655
78.6137,798.655
78.615,798.655
78.6162,798.655
78.6175,798.655
78.6188,798.655
78.62,798.655
78.6212,798.655
78.6225,798.655
78.6237,798.655
78.625,798.655
78.6263,798.655
78.6275,798.655
78.6288,798.655
78.63,798.655
78.6312,798.655
78.6325,798.655
78.6338,798.655
78.635,798.655
78.6363,798.655
78.6375,798.655
78.6387,798.655
78.64,798.655
78.6413,798.655
78.6425,798.655
78.6438,798.655
78.645,796.332
78.6462,796.332
78.6475,796.332
78.6488,796.332
78.65,796.332
78.6513,796.332
78.6525,796.332
78.6537,796.332
78.655,796.332
78.6563,796.332
78.6575,796.332
78.6588,796.332
78.66,796.332
78.6612,796.332
78.6625,796.332
78.6637,796.332
78.665,796.332
78.6663,796.332
78.6675,796.332
78.6687,796.332
78.67,796.332
78.6712,796.332
78.6725,796.332
78.6738,796.332
78.675,796.332
78.6762,796.332
78.6775,796.332
78.6787,796.332
78.68,796.332
78.6813,796.332
78.6825,796.332
78.6837,796.332
78.685,796.332
78.6862,796.332
78.6875,796.332
78.6888,796.332
78.69,796.332
78.6913,796.332
78.6925,796.332
78.6937,796.332
78.695,795.17
78.6963,795.17
78.6975,795.17
78.6988,795.17
78.7,795.17
78.7012,795.17
78.7025,795.17
78.7038,795.17
78.705,795.17
78.7063,795.17
78.7075,795.17
78.7087,795.17
78.71,795.17
78.7113,795.17
78.7125,795.17
78.7138,795.17
78.715,795.17
78.7162,795.17
78.7175,795.17
78.7188,795.17
78.72,795.17
78.7213,795.17
78.7225,795.17
78.7237,795.17
78.725,795.17
78.7262,795.17
78.7275,795.17
78.7288,795.17
78.73,795.17
78.7312,795.17
78.7325,795.17
78.7337,795.17
78.735,795.17
78.7363,795.17
78.7375,795.17
78.7387,795.17
78.74,795.17
78.7412,795.17
78.7425,795.17
78.7438,795.17
78.745,794.009
78.7462,794.009
78.7475,794.009
78.7487,794.009
78.75,794.009
78.7513,794.009
78.7525,794.009
78.7538,794.009
78.755,794.009
78.7562,794.009
78.7575,794.009
78.7588,794.009
78.76,794.009
78.7613,794.009
78.7625,794.009
78.7637,794.009
78.765,794.009
78.7663,794.009
78.7675,794.009
78.7688,794.009
78.77,794.009
78.7712,794.009
78.7725,794.009
78.7738,794.009
78.775,794.009
78.7763,794.009
78.7775,794.009
78.7787,794.009
78.78,794.009
78.7813,794.009
78.7825,794.009
78.7838,794.009
78.785,794.009
78.7862,794.009
78.7875,794.009
78.7887,794.009
78.79,794.009
78.7913,794.009
78.7925,794.009
78.7937,794.009
78.795,795.17
78.7962,795.17
78.7975,795.17
78.7988,795.17
78.8,795.17
78.8012,795.17
78.8025,795.17
78.8037,795.17
78.805,795.17
78.8063,795.17
78.8075,795.17
78.8087,795.17
78.81,795.17
78.8112,795.17
78.8125,795.17
78.8138,795.17
78.815,795.17
78.8163,795.17
78.8175,795.17
78.8187,795.17
78.82,795.17
78.8213,795.17
78.8225,795.17
78.8238,795.17
78.825,795.17
78.8262,795.17
78.8275,795.17
78.8288,795.17
78.83,795.17
78.8313,795.17
78.8325,795.17
78.8337,795.17
78.835,795.17
78.8363,795.17
78.8375,795.17
78.8388,795.17
78.84,795.17
78.8412,795.17
78.8425,795.17
78.8438,795.17
78.845,794.009
78.8463,794.009
78.8475,794.009
78.8487,794.009
78.85,794.009
78.8512,794.009
78.8525,794.009
78.8538,794.009
78.855,794.009
78.8562,794.009
78.8575,794.009
78.8587,794.009
78.86,794.009
78.8613,794.009
78.8625,794.009
78.8637,794.009
78.865,794.009
78.8662,794.009
78.8675,794.009
78.8688,794.009
78.87,794.009
78.8712,794.009
78.8725,794.009
78.8737,794.009
78.875,794.009
78.8763,794.009
78.8775,794.009
78.8788,794.009
78.88,794.009
78.8812,794.009
78.8825,794.009
78.8838,794.009
78.885,794.009
78.8863,794.009
78.8875,794.009
78.8887,794.009
78.89,794.009
78.8913,794.009
78.8925,794.009
78.8938,794.009
78.895,791.685
78.8962,791.685
78.8975,791.685
78.8988,791.685
78.9,791.685
78.9013,791.685
78.9025,791.685
78.9037,791.685
78.905,791.685
78.9063,791.685
78.9075,791.685
78.9088,791.685
78.91,791.685
78.9112,791.685
78.9125,791.685
78.9137,791.685
78.915,791.685
78.9163,791.685
78.9175,791.685
78.9187,791.685
78.92,791.685
78.9212,791.685
78.9225,791.685
78.9238,791.685
78.925,791.685
78.9262,791.685
78.9275,791.685
78.9287,791.685
78.93,791.685
78.9313,791.685
78.9325,791.685
78.9337,791.685
78.935,791.685
78.9362,791.685
78.9375,791.685
78.9388,791.685
78.94,791.685
78.9413,791.685
78.9425,791.685
78.9437,791.685
78.945,789.362
78.9463,789.362
78.9475,789.362
78.9488,789.362
78.95,789.362
78.9512,789.362
78.9525,789.362
78.9538,789.362
78.955,789.362
78.9563,789.362
78.9575,789.362
78.9587,789.362
78.96,789.362
78.9613,789.362
78.9625,789.362
78.9638,789.362
78.965,789.362
78.9662,789.362
78.9675,789.362
78.9688,789.362
78.97,789.362
78.9713,789.362
78.9725,789.362
78.9737,789.362
78.975,789.362
78.9762,789.362
78.9775,789.362
78.9788,789.362
78.98,789.362
78.9812,789.362
78.9825,789.362
78.9837,789.362
78.985,789.362
78.9863,789.362
78.9875,789.362
78.9887,789.362
78.99,789.362
78.9912,789.362
78.9925,789.362
78.9938,789.362
78.995,787.039
78.9962,787.039
78.9975,787.039
78.9987,787.039
79,787.039
79.0013,787.039
79.0025,787.039
79.0038,787.039
79.005,787.039
79.0062,787.039
79.0075,787.039
79.0088,787.039
79.01,787.039
79.0113,787.039
79.0125,787.039
79.0137,787.039
79.015,787.039
79.0163,787.039
79.0175,787.039
79.0188,787.039
79.02,787.039
79.0212,787.039
79.0225,787.039
79.0238,787.039
79.025,787.039
79.0263,787.039
79.0275,787.039
79.0287,787.039
79.03,787.039
79.0313,787.039
79.0325,787.039
79.0338,787.039
79.035,787.039
79.0362,787.039
79.0375,787.039
79.0387,787.039
79.04,787.039
79.0413,787.039
79.0425,787.039
79.0437,787.039
79.045,784.715
79.0462,784.715
79.0475,784.715
79.0488,784.715
79.05,784.715
79.0512,784.715
79.0525,784.715
79.0537,784.715
79.055,784.715
79.0563,784.715
79.0575,784.715
79.0587,784.715
79.06,784.715
79.0612,784.715
79.0625,784.715
79.0638,784.715
79.065,784.715
79.0663,784.715
79.0675,784.715
79.0687,784.715
79.07,784.715
79.0713,784.715
79.0725,784.715
79.0738,784.715
79.075,784.715
79.0762,784.715
79.0775,784.715
79.0788,784.715
79.08,784.715
79.0813,784.715
79.0825,784.715
79.0837,784.715
79.085,784.715
79.0863,784.715
79.0875,784.715
79.0888,784.715
79.09,784.715
79.0912,784.715
79.0925,784.715
79.0938,784.715
79.095,784.715
79.0963,784.715
79.0975,784.715
79.0987,784.715
79.1,784.715
79.1012,784.715
79.1025,784.715
79.1038,784.715
79.105,784.715
79.1062,784.715
79.1075,784.715
79.1087,784.715
79.11,784.715
79.1113,784.715
79.1125,784.715
79.1137,784.715
79.115,784.715
79.1162,784.715
79.1175,784.715
79.1188,784.715
79.12,784.715
79.1212,784.715
79.1225,784.715
79.1237,784.715
79.125,784.715
79.1263,784.715
79.1275,784.715
79.1288,784.715
79.13,784.715
79.1312,784.715
79.1325,784.715
